,Availability,Date,Time,IsWeekend,IsPeakHour,Holidays,Datetime,ISO8601,temperature,rain
2124,5499,2016-06-24,04:45:02,False,False,No holidays,2016-06-24 04:00:00,2016-06-24T04:00,25.1,0.0
2125,5499,2016-06-24,05:00:02,False,False,No holidays,2016-06-24 05:00:00,2016-06-24T05:00,25.0,0.0
2126,5499,2016-06-24,05:15:02,False,False,No holidays,2016-06-24 05:00:00,2016-06-24T05:00,25.0,0.0
2127,5500,2016-06-24,05:30:02,False,False,No holidays,2016-06-24 05:00:00,2016-06-24T05:00,25.0,0.0
2128,5500,2016-06-24,05:45:02,False,False,No holidays,2016-06-24 05:00:00,2016-06-24T05:00,25.0,0.0
2129,5497,2016-06-24,06:00:02,False,False,No holidays,2016-06-24 06:00:00,2016-06-24T06:00,24.9,0.0
2130,5483,2016-06-24,06:15:02,False,False,No holidays,2016-06-24 06:00:00,2016-06-24T06:00,24.9,0.0
2131,5432,2016-06-24,06:30:02,False,False,No holidays,2016-06-24 06:00:00,2016-06-24T06:00,24.9,0.0
2132,5354,2016-06-24,06:45:02,False,False,No holidays,2016-06-24 06:00:00,2016-06-24T06:00,24.9,0.0
2133,5220,2016-06-24,07:00:02,False,False,No holidays,2016-06-24 07:00:00,2016-06-24T07:00,24.8,0.0
2134,5061,2016-06-24,07:15:02,False,False,No holidays,2016-06-24 07:00:00,2016-06-24T07:00,24.8,0.0
2135,4865,2016-06-24,07:30:02,False,False,No holidays,2016-06-24 07:00:00,2016-06-24T07:00,24.8,0.0
2136,4599,2016-06-24,07:45:02,False,False,No holidays,2016-06-24 07:00:00,2016-06-24T07:00,24.8,0.0
2137,4330,2016-06-24,08:00:02,False,False,No holidays,2016-06-24 08:00:00,2016-06-24T08:00,25.2,0.0
2138,4016,2016-06-24,08:15:02,False,False,No holidays,2016-06-24 08:00:00,2016-06-24T08:00,25.2,0.0
2139,3707,2016-06-24,08:30:06,False,False,No holidays,2016-06-24 08:00:00,2016-06-24T08:00,25.2,0.0
2140,3403,2016-06-24,08:45:02,False,False,No holidays,2016-06-24 08:00:00,2016-06-24T08:00,25.2,0.0
2141,3090,2016-06-24,09:00:02,False,False,No holidays,2016-06-24 09:00:00,2016-06-24T09:00,27.1,0.0
2142,2842,2016-06-24,09:15:02,False,False,No holidays,2016-06-24 09:00:00,2016-06-24T09:00,27.1,0.0
2143,2638,2016-06-24,09:30:03,False,False,No holidays,2016-06-24 09:00:00,2016-06-24T09:00,27.1,0.0
2144,2433,2016-06-24,09:45:02,False,False,No holidays,2016-06-24 09:00:00,2016-06-24T09:00,27.1,0.0
2145,2214,2016-06-24,10:00:03,False,False,No holidays,2016-06-24 10:00:00,2016-06-24T10:00,28.2,0.1
2146,2054,2016-06-24,10:15:02,False,False,No holidays,2016-06-24 10:00:00,2016-06-24T10:00,28.2,0.1
2147,1894,2016-06-24,10:30:03,False,False,No holidays,2016-06-24 10:00:00,2016-06-24T10:00,28.2,0.1
2148,1749,2016-06-24,10:45:03,False,False,No holidays,2016-06-24 10:00:00,2016-06-24T10:00,28.2,0.1
2149,1596,2016-06-24,11:00:03,False,False,No holidays,2016-06-24 11:00:00,2016-06-24T11:00,28.6,0.2
2150,1473,2016-06-24,11:15:03,False,False,No holidays,2016-06-24 11:00:00,2016-06-24T11:00,28.6,0.2
2151,1390,2016-06-24,11:30:03,False,False,No holidays,2016-06-24 11:00:00,2016-06-24T11:00,28.6,0.2
2152,1342,2016-06-24,11:45:03,False,False,No holidays,2016-06-24 11:00:00,2016-06-24T11:00,28.6,0.2
2153,1262,2016-06-24,12:00:03,False,True,No holidays,2016-06-24 12:00:00,2016-06-24T12:00,28.7,0.3
2154,1239,2016-06-24,12:15:02,False,True,No holidays,2016-06-24 12:00:00,2016-06-24T12:00,28.7,0.3
2155,1264,2016-06-24,12:30:03,False,True,No holidays,2016-06-24 12:00:00,2016-06-24T12:00,28.7,0.3
2156,1836,2016-06-24,12:45:03,False,True,No holidays,2016-06-24 12:00:00,2016-06-24T12:00,28.7,0.3
2157,1845,2016-06-24,13:00:03,False,True,No holidays,2016-06-24 13:00:00,2016-06-24T13:00,28.5,0.3
2158,1862,2016-06-24,13:15:02,False,True,No holidays,2016-06-24 13:00:00,2016-06-24T13:00,28.5,0.3
2159,1800,2016-06-24,13:30:02,False,True,No holidays,2016-06-24 13:00:00,2016-06-24T13:00,28.5,0.3
2160,1813,2016-06-24,13:45:02,False,True,No holidays,2016-06-24 13:00:00,2016-06-24T13:00,28.5,0.3
2161,1840,2016-06-24,14:00:02,False,False,No holidays,2016-06-24 14:00:00,2016-06-24T14:00,28.4,2.2
2162,1895,2016-06-24,14:15:02,False,False,No holidays,2016-06-24 14:00:00,2016-06-24T14:00,28.4,2.2
2163,1887,2016-06-24,14:30:02,False,False,No holidays,2016-06-24 14:00:00,2016-06-24T14:00,28.4,2.2
2164,1869,2016-06-24,14:45:05,False,False,No holidays,2016-06-24 14:00:00,2016-06-24T14:00,28.4,2.2
2165,1859,2016-06-24,15:00:03,False,False,No holidays,2016-06-24 15:00:00,2016-06-24T15:00,29.7,0.0
2166,1889,2016-06-24,15:15:05,False,False,No holidays,2016-06-24 15:00:00,2016-06-24T15:00,29.7,0.0
2167,1883,2016-06-24,15:30:03,False,False,No holidays,2016-06-24 15:00:00,2016-06-24T15:00,29.7,0.0
2168,1902,2016-06-24,15:45:03,False,False,No holidays,2016-06-24 15:00:00,2016-06-24T15:00,29.7,0.0
2169,1945,2016-06-24,16:00:02,False,True,No holidays,2016-06-24 16:00:00,2016-06-24T16:00,28.8,0.3
2170,2158,2016-06-24,16:15:03,False,True,No holidays,2016-06-24 16:00:00,2016-06-24T16:00,28.8,0.3
2171,2510,2016-06-24,16:30:03,False,True,No holidays,2016-06-24 16:00:00,2016-06-24T16:00,28.8,0.3
2172,2806,2016-06-24,16:45:02,False,True,No holidays,2016-06-24 16:00:00,2016-06-24T16:00,28.8,0.3
2173,3038,2016-06-24,17:00:03,False,True,No holidays,2016-06-24 17:00:00,2016-06-24T17:00,28.4,0.0
2174,3159,2016-06-24,17:15:02,False,True,No holidays,2016-06-24 17:00:00,2016-06-24T17:00,28.4,0.0
2175,3332,2016-06-24,17:30:02,False,True,No holidays,2016-06-24 17:00:00,2016-06-24T17:00,28.4,0.0
2176,3449,2016-06-24,17:45:02,False,True,No holidays,2016-06-24 17:00:00,2016-06-24T17:00,28.4,0.0
2177,3543,2016-06-24,18:00:02,False,False,No holidays,2016-06-24 18:00:00,2016-06-24T18:00,28.1,0.0
2178,3612,2016-06-24,18:15:02,False,False,No holidays,2016-06-24 18:00:00,2016-06-24T18:00,28.1,0.0
2179,3621,2016-06-24,18:30:03,False,False,No holidays,2016-06-24 18:00:00,2016-06-24T18:00,28.1,0.0
2180,3623,2016-06-24,18:45:02,False,False,No holidays,2016-06-24 18:00:00,2016-06-24T18:00,28.1,0.0
2181,3608,2016-06-24,19:00:02,False,False,No holidays,2016-06-24 19:00:00,2016-06-24T19:00,27.6,0.0
2182,3609,2016-06-24,19:15:02,False,False,No holidays,2016-06-24 19:00:00,2016-06-24T19:00,27.6,0.0
2183,3580,2016-06-24,19:30:02,False,False,No holidays,2016-06-24 19:00:00,2016-06-24T19:00,27.6,0.0
2184,3623,2016-06-24,19:45:02,False,False,No holidays,2016-06-24 19:00:00,2016-06-24T19:00,27.6,0.0
2185,3635,2016-06-24,20:00:02,False,False,No holidays,2016-06-24 20:00:00,2016-06-24T20:00,26.8,0.0
2186,3664,2016-06-24,20:15:02,False,False,No holidays,2016-06-24 20:00:00,2016-06-24T20:00,26.8,0.0
2187,3714,2016-06-24,20:30:03,False,False,No holidays,2016-06-24 20:00:00,2016-06-24T20:00,26.8,0.0
2188,3785,2016-06-24,20:45:02,False,False,No holidays,2016-06-24 20:00:00,2016-06-24T20:00,26.8,0.0
2189,3912,2016-06-24,21:00:02,False,False,No holidays,2016-06-24 21:00:00,2016-06-24T21:00,26.3,0.0
2190,4064,2016-06-24,21:15:02,False,False,No holidays,2016-06-24 21:00:00,2016-06-24T21:00,26.3,0.0
2191,4219,2016-06-24,21:30:02,False,False,No holidays,2016-06-24 21:00:00,2016-06-24T21:00,26.3,0.0
2192,4455,2016-06-24,21:45:03,False,False,No holidays,2016-06-24 21:00:00,2016-06-24T21:00,26.3,0.0
2193,4737,2016-06-24,22:00:02,False,False,No holidays,2016-06-24 22:00:00,2016-06-24T22:00,26.0,0.0
2194,5050,2016-06-24,22:15:03,False,False,No holidays,2016-06-24 22:00:00,2016-06-24T22:00,26.0,0.0
2195,5297,2016-06-24,22:30:02,False,False,No holidays,2016-06-24 22:00:00,2016-06-24T22:00,26.0,0.0
2196,5417,2016-06-24,22:45:02,False,False,No holidays,2016-06-24 22:00:00,2016-06-24T22:00,26.0,0.0
2197,5481,2016-06-24,23:00:02,False,False,No holidays,2016-06-24 23:00:00,2016-06-24T23:00,25.6,0.0
2198,5492,2016-06-24,23:15:02,False,False,No holidays,2016-06-24 23:00:00,2016-06-24T23:00,25.6,0.0
2199,5499,2016-06-24,23:30:02,False,False,No holidays,2016-06-24 23:00:00,2016-06-24T23:00,25.6,0.0
2200,5498,2016-06-24,23:45:02,False,False,No holidays,2016-06-24 23:00:00,2016-06-24T23:00,25.6,0.0
2201,5498,2016-06-25,00:00:02,True,False,No holidays,2016-06-25 00:00:00,2016-06-25T00:00,25.3,0.0
2202,5500,2016-06-25,00:15:02,True,False,No holidays,2016-06-25 00:00:00,2016-06-25T00:00,25.3,0.0
2203,5499,2016-06-25,00:30:02,True,False,No holidays,2016-06-25 00:00:00,2016-06-25T00:00,25.3,0.0
2204,5499,2016-06-25,00:45:02,True,False,No holidays,2016-06-25 00:00:00,2016-06-25T00:00,25.3,0.0
2205,5499,2016-06-25,01:00:02,True,False,No holidays,2016-06-25 01:00:00,2016-06-25T01:00,25.2,0.0
2206,5497,2016-06-25,01:15:02,True,False,No holidays,2016-06-25 01:00:00,2016-06-25T01:00,25.2,0.0
2207,5495,2016-06-25,01:30:02,True,False,No holidays,2016-06-25 01:00:00,2016-06-25T01:00,25.2,0.0
2208,5496,2016-06-25,01:45:02,True,False,No holidays,2016-06-25 01:00:00,2016-06-25T01:00,25.2,0.0
2209,5495,2016-06-25,05:00:02,True,False,No holidays,2016-06-25 05:00:00,2016-06-25T05:00,25.3,0.0
2210,5495,2016-06-25,05:15:02,True,False,No holidays,2016-06-25 05:00:00,2016-06-25T05:00,25.3,0.0
2211,5496,2016-06-25,05:30:03,True,False,No holidays,2016-06-25 05:00:00,2016-06-25T05:00,25.3,0.0
2212,5494,2016-06-25,05:45:02,True,False,No holidays,2016-06-25 05:00:00,2016-06-25T05:00,25.3,0.0
2213,5494,2016-06-25,06:00:02,True,False,No holidays,2016-06-25 06:00:00,2016-06-25T06:00,25.2,0.0
2214,5493,2016-06-25,06:15:03,True,False,No holidays,2016-06-25 06:00:00,2016-06-25T06:00,25.2,0.0
2215,5492,2016-06-25,06:30:02,True,False,No holidays,2016-06-25 06:00:00,2016-06-25T06:00,25.2,0.0
2216,5489,2016-06-25,06:45:02,True,False,No holidays,2016-06-25 06:00:00,2016-06-25T06:00,25.2,0.0
2217,5481,2016-06-25,07:00:02,True,False,No holidays,2016-06-25 07:00:00,2016-06-25T07:00,25.1,0.0
2218,5472,2016-06-25,07:15:02,True,False,No holidays,2016-06-25 07:00:00,2016-06-25T07:00,25.1,0.0
2219,5464,2016-06-25,07:30:03,True,False,No holidays,2016-06-25 07:00:00,2016-06-25T07:00,25.1,0.0
2220,5459,2016-06-25,07:45:02,True,False,No holidays,2016-06-25 07:00:00,2016-06-25T07:00,25.1,0.0
2221,5449,2016-06-25,08:00:02,True,False,No holidays,2016-06-25 08:00:00,2016-06-25T08:00,25.4,0.0
2222,5439,2016-06-25,08:15:02,True,False,No holidays,2016-06-25 08:00:00,2016-06-25T08:00,25.4,0.0
